,temp,atemp,hum,wind,temp_sq,hum_sq,wind_sq,temp_x_hum,temp_x_wind,atemp_x_hum,month,dayofweek,weekend,dayofyear,sin_doy_1,cos_doy_1,sin_doy_2,cos_doy_2,sin_doy_3,cos_doy_3,wcond_2,wcond_3,count
112,8.8,11.1,72.23,14.27,77.44000000000001,5217.1729000000005,203.63289999999998,635.6240000000001,125.57600000000001,801.753,4,4,0,112,0.9368813462954315,-0.3496474552512284,-0.655156357209085,-0.7554933140726804,-0.4787338401157883,0.8779600847008883,True,False,1679
113,13.9,17.5,87.9,15.0,193.21,7726.410000000001,225.0,1221.8100000000002,208.5,1538.25,4,5,1,113,0.9307239310379795,-0.36572252349726897,-0.680773409477016,-0.732494071613579,-0.4327755925504317,0.9015016841318838,True,False,4033
114,18.8,22.6,80.27,12.49,353.44000000000005,6443.272899999999,156.0001,1509.076,234.812,1814.102,4,6,1,114,0.9242907221930934,-0.3816892202666588,-0.7055836101071774,-0.70862667826446,-0.38566340624360745,0.9226395488404875,True,False,4190
115,19.9,23.7,76.89,12.05,396.00999999999993,5912.0721,145.20250000000001,1530.1109999999999,239.795,1822.293,4,0,0,115,0.9175836260593937,-0.39754281428255595,-0.7295575540864876,-0.6839194216246105,-0.33752289959411347,0.941317317512847,False,False,4070
116,20.9,24.7,72.19,21.22,436.80999999999995,5211.3961,450.28839999999997,1508.771,443.49799999999993,1783.0929999999998,4,1,0,116,0.9106046300942163,-0.4132786077829042,-0.7526668275320083,-0.6584015846980489,-0.2884824328806098,0.9574851883550389,False,False,4396
117,20.4,23.8,82.71,20.29,416.15999999999997,6840.944099999999,411.68409999999994,1687.2839999999997,413.91599999999994,1968.4979999999998,4,2,0,117,0.9033558023246845,-0.4288919379124835,-0.7748840413670406,-0.6321034111873488,-0.23867276600594997,0.9711000518829505,True,False,3869
118,20.3,23.9,69.38,20.86,412.09000000000003,4813.5844,435.1396,1408.414,423.458,1658.1819999999998,4,3,0,118,0.895839290734909,-0.4443781781046132,-0.7961828637826154,-0.6050560696488494,-0.1882267098432439,0.9821256058680006,True,False,4054
119,15.9,19.9,45.25,15.6,252.81,2047.5625,243.35999999999999,719.475,248.04,900.4749999999999,4,4,0,119,0.8880573226294932,-0.45973273945210397,-0.8165380514459157,-0.5772916165517278,-0.13727877211326517,0.9905324521322227,False,False,4589
120,14.4,18.2,49.83,15.28,207.36,2483.0289,233.4784,717.552,220.03199999999998,906.906,4,5,1,120,0.8800122039735357,-0.47495107206704995,-0.8359254794186365,-0.5488429582847199,-0.0859647987374467,0.9962981749346077,False,False,5308
121,13.5,17.4,75.45,6.91,182.25,5692.7025,47.7481,1018.575,93.285,1312.83,5,6,1,121,0.8717063187093219,-0.49002866642905923,-0.8543221697498269,-0.5197438121555157,-0.034421611622745804,0.9994074007397048,True,False,3347
122,17.5,21.6,72.27,11.92,306.25,5222.952899999999,142.0864,1264.725,208.6,1561.032,5,0,0,122,0.8631421280499114,-0.5049610547215204,-0.8717063187093217,-0.4900286664290594,0.017213356155833904,0.9998518392091162,True,False,4398
123,20.3,24.1,69.01,22.27,412.09000000000003,4762.3801,495.9529,1400.9030000000002,452.081,1663.1410000000003,5,1,0,123,0.854322169749827,-0.5197438121555155,-0.888057322629493,-0.4597327394521046,0.06880242680232015,0.9976303053065857,True,False,4447
124,12.0,15.2,72.97,21.38,144.0,5324.6209,457.10439999999994,875.64,256.56,1109.144,5,2,0,124,0.8452490573530633,-0.5343725582809786,-0.9033558023246842,-0.4288919379124841,0.12020804489935226,0.9927487224577403,True,False,2634
125,13.8,17.1,43.97,19.2,190.44000000000003,1933.3609,368.64,606.7860000000001,264.96,751.8870000000001,5,3,0,125,0.8359254794186372,-0.548842958284719,-0.9175836260593934,-0.3975428142825566,0.1712931441814773,0.9852201067560606,False,False,4431
126,14.6,18.7,58.41,14.84,213.16,3411.7281,220.2256,852.786,216.664,1092.2669999999998,5,4,0,126,0.8263541987239096,-0.5631507242749186,-0.9307239310379793,-0.3657225234972692,0.2219215130041654,0.9750645322571948,False,False,4606
127,16.3,20.6,53.58,10.43,265.69,2870.8163999999997,108.7849,873.354,170.00900000000001,1103.748,5,5,1,127,0.8165380514459161,-0.5772916165517272,-0.9427611433904206,-0.33346877891818705,0.27195815753410474,0.9623090774541488,False,False,4711
128,16.7,20.9,62.54,4.85,278.89,3911.2516,23.522499999999997,1044.418,80.99499999999999,1307.0859999999998,5,6,1,128,0.8064799463209448,-0.5912614448635781,-0.9536809966304455,-0.300819807635668,0.3212696616923639,0.9469877530760755,False,False,4332
129,16.8,21.3,58.29,11.44,282.24,3397.7241,130.87359999999998,979.272,192.192,1241.577,5,0,0,129,0.7961828637826158,-0.6050560696488488,-0.9634705485641486,-0.26781430516217486,0.3697245428906735,0.9291414114031742,False,False,4358
130,16.8,21.1,48.43,7.52,282.24,2345.4649,56.550399999999996,813.624,126.336,1021.873,5,1,0,130,0.7856498550787147,-0.6186714032625031,-0.9721181966290612,-0.23449138957041052,0.4171936026123165,0.908817637339503,False,False,4800
131,17.2,21.4,62.66,7.84,295.84,3926.2755999999995,61.465599999999995,1077.752,134.84799999999998,1340.9239999999998,5,2,0,131,0.7748840413670407,-0.6321034111873487,-0.9796136916454901,-0.20089055513063528,0.4635502709028508,0.8860706215341381,False,False,4178
132,16.9,21.2,74.0,12.33,285.60999999999996,5476.0,152.0289,1250.6,208.37699999999998,1568.8,5,3,0,132,0.7638886127905428,-0.6453481132295501,-0.9859481499638303,-0.1670516255021195,0.5086709438521045,0.8609610158889943,False,False,4862
133,16.0,19.7,85.47,11.68,256.0,7305.1209,136.42239999999998,1367.52,186.88,1683.759,5,4,0,133,0.7526668275320084,-0.6584015846980488,-0.9911140639934546,-0.13301470653419636,0.5524353131676191,0.8335557718385703,True,False,4101
134,16.4,20.0,91.33,8.77,268.96,8341.1689,76.9129,1497.812,143.82799999999997,1826.6,5,5,1,134,0.741222010848596,-0.6712599575675313,-0.9951053111006974,-0.09882013873287211,0.5947266869607636,0.8039279618328211,True,False,3407
135,18.1,21.8,85.84,9.94,327.61000000000007,7368.5056,98.80359999999999,1553.7040000000002,179.91400000000002,1871.3120000000001,5,6,1,135,0.7295575540864875,-0.6839194216246106,-0.9979171608653922,-0.06450844944931625,0.6354323008901764,0.772156584499165,True,False,4552
136,18.7,22.5,78.0,8.25,349.69,6084.0,68.0625,1458.6,154.275,1755.0,5,0,0,136,0.717676913675962,-0.6963762255968722,-0.9995462806873573,-0.03012030484690836,0.6744436188329453,0.7383263540031066,False,False,3958
137,18.0,21.9,82.95,18.03,324.0,6880.7025,325.08090000000004,1493.1000000000001,324.54,1816.605,5,1,0,137,0.705583610107178,-0.7086266782644596,-0.9999907397361901,0.004303538296243821,0.7116566222817746,0.702527474169157,True,False,4118
138,17.6,21.4,86.13,13.1,309.76000000000005,7418.376899999999,171.60999999999999,1515.8880000000001,230.56,1843.1819999999998,5,2,0,138,0.6932812268869777,-0.7206671495538609,-0.9992500112396835,0.03872228089217399,0.7469720876965548,0.664855397964287,True,False,3851
139,16.8,20.5,82.13,7.03,282.24,6745.336899999999,49.4209,1379.7839999999999,118.10400000000001,1683.665,5,3,0,139,0.6807734094770161,-0.7324940716135789,-0.9973249731081555,0.07309512989807776,0.7802958510707751,0.6254105729852467,True,False,4574
140,17.0,21.5,71.24,8.13,289.0,5075.137599999999,66.09690000000002,1211.08,138.21,1531.6599999999999,5,4,0,140,0.6680638642135335,-0.7441039398713607,-0.994217906893952,0.10738134666416306,0.8115390590073613,0.584298173628368,False,False,4915
141,19.7,23.6,62.04,7.84,388.09,3848.9616,61.465599999999995,1222.1879999999999,154.44799999999998,1464.144,5,5,1,141,0.6551563572090853,-0.7554933140726803,-0.989932495087353,0.141540295217043,0.8406184056344775,0.5416278206559824,False,False,5800
142,19.8,23.7,74.21,9.62,392.04,5507.124099999999,92.54439999999998,1469.358,190.476,1758.7769999999998,5,6,1,142,0.6420547132365637,-0.766658819300159,-0.9844738167520923,0.17553149042142777,0.8674563547295968,0.49751328890718066,False,False,4657
143,20.9,24.5,80.19,15.2,436.80999999999995,6430.4361,231.04,1675.9709999999998,317.67999999999995,1964.655,5,0,0,143,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.20931464596304888,0.8919813464595485,0.45207220393230413,True,False,4270
144,22.1,25.2,73.34,13.46,488.4100000000001,5378.7556,181.1716,1620.814,297.46600000000007,1848.1680000000001,5,1,0,144,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,0.9141279881853336,0.40542572835999774,True,False,4486
145,22.1,25.8,68.93,10.03,488.4100000000001,4751.344900000001,100.60089999999998,1523.3530000000003,221.663,1778.3940000000002,5,2,0,145,0.6016240632249226,-0.7987793728863649,-0.9611297838723007,0.27609697309746883,0.933837228822925,0.3576982388331259,False,False,4977
146,24.0,27.7,67.07,12.98,576.0,4498.384899999999,168.4804,1609.6799999999998,311.52,1857.8389999999997,5,3,0,146,0.5877852522924732,-0.8090169943749473,-0.9510565162951536,0.30901699437494723,0.9510565162951538,0.30901699437494684,False,False,4679
147,22.9,26.9,64.72,15.64,524.41,4188.6784,244.60960000000003,1482.088,358.156,1740.9679999999998,5,4,0,147,0.5737722679043246,-0.8190148866680801,-0.9398560579418953,0.341570769167856,0.9657399376548549,0.2595117970697999,False,False,4678
148,21.9,25.6,72.23,14.96,479.60999999999996,5217.1729000000005,223.80160000000004,1581.837,327.624,1849.0880000000002,5,5,1,148,0.5595892624101765,-0.8287700871745038,-0.9275416835791965,0.3737197147904692,0.9778483415056568,0.2093146459630485,False,False,4755
149,22.4,25.8,81.06,13.91,501.75999999999993,6570.7236,193.4881,1815.744,311.584,2091.348,5,6,1,149,0.545240438540651,-0.8382797052177744,-0.9141279881853337,0.4054257283599973,0.9873494423939863,0.15855938510313522,False,False,4784
150,25.1,28.6,67.82,8.53,630.0100000000001,4599.552399999999,72.76089999999999,1702.282,214.103,1939.6519999999998,5,0,0,150,0.5307300481619334,-0.8475409228928311,-0.8996308696522434,0.4366512319560638,0.9942179068939518,0.10738134666416355,False,False,4096
151,26.8,31.3,63.03,7.24,718.24,3972.7809,52.4176,1689.2040000000002,194.032,1972.8390000000002,5,1,0,151,0.5160623910158528,-0.8565509959010036,-0.8840675099433637,0.46735921715800205,0.9984354211555643,0.055916990100603504,False,False,3978
152,26.3,31.0,67.03,13.46,691.69,4493.0209,181.1716,1762.8890000000001,353.99800000000005,2077.93,6,2,0,152,0.5012418134457758,-0.865307254363206,-0.8674563547295971,0.4975132889071803,0.9999907397361901,0.004303538296245199,True,False,3972
153,24.3,27.2,30.2,19.0,590.49,912.04,361.0,733.86,461.7,821.4399999999999,6,3,0,153,0.48627270710869,-0.8738071036110808,-0.8498170915275277,0.5270777086423724,0.9988797155850336,-0.04732138832243183,False,False,4964
154,20.4,24.4,35.06,16.45,416.15999999999997,1229.2036,270.60249999999996,715.224,335.58,855.464,6,4,0,154,0.4711595076738638,-0.8820480249558537,-0.8311706263658079,0.5560174366570446,0.9951053111006976,-0.09882013873287163,False,False,5310
155,21.0,24.7,45.17,8.0,441.0,2040.3289000000002,64.0,948.57,168.0,1115.699,6,5,1,155,0.4559066935084588,-0.8900275764346767,-0.8115390590073611,0.5842981736283683,0.9886775902323405,-0.15005539834465212,False,False,5341
156,21.6,25.8,64.6,9.01,466.56000000000006,4173.159999999999,81.1801,1395.36,194.616,1666.6799999999998,6,6,1,156,0.440518784350495,-0.8977433935342337,-0.7909456567567774,0.6118864012687242,0.9796136916454901,-0.2008905551306348,True,False,4905
157,22.8,26.1,59.4,7.92,519.84,3528.3599999999997,62.7264,1354.32,180.576,1550.3400000000001,6,0,0,157,0.42500033996955416,-0.9051931898913974,-0.7694148268839381,0.6387494220515268,0.9679377830240643,-0.2511900638848191,False,False,4546
158,24.0,27.8,59.19,12.21,576.0,3503.4561,149.08410000000003,1420.56,293.04,1645.482,6,1,0,158,0.4093559588156213,-0.9123747579707273,-0.7469720876965551,0.6648553979642866,0.9536809966304456,-0.3008198076356675,False,False,4832
159,26.8,31.4,61.59,8.89,718.24,3793.3281000000006,79.03210000000001,1650.612,238.252,1933.926,6,2,0,159,0.39359027665646673,-0.9192859697186104,-0.7236440382959123,0.690173388242972,0.9368813462954314,-0.34964745525122864,False,False,4396
160,28.1,32.9,56.26,9.74,789.6100000000001,3165.1875999999997,94.86760000000001,1580.906,273.694,1850.954,6,3,0,160,0.3777079652039649,-0.9259247771938498,-0.6994583270516471,0.7146733860429609,0.9175836260593944,-0.3975428142825545,True,False,3915
161,26.0,30.2,59.89,9.14,676.0,3586.8121,83.53960000000001,1557.14,237.64000000000001,1808.6779999999999,6,4,0,161,0.36171373072976765,-0.9322892131745133,-0.6744436188329457,0.7383263540031063,0.8958392907349094,-0.44437817810461216,False,False,4584
162,24.7,28.9,64.8,10.07,610.0899999999999,4199.04,101.40490000000001,1600.56,248.729,1872.7199999999998,6,5,1,162,0.3456123126707335,-0.9383773917408641,-0.6486295610349818,0.7611042586607742,0.8717063187093216,-0.4900286664290598,False,False,4960
163,23.4,27.2,74.04,10.63,547.56,5481.921600000001,112.99690000000001,1732.536,248.742,2013.8880000000001,6,6,1,163,0.3294084822245304,-0.9441875088341993,-0.622046748440868,0.7829801036770625,0.8452490573530637,-0.5343725582809781,False,False,4456
164,21.0,25.1,48.96,19.85,441.0,2397.0816,394.02250000000004,1028.16,416.85,1228.8960000000002,6,0,0,164,0.3131070409358269,-0.9497178427914316,-0.594726686960764,0.8039279618328208,0.8165380514459165,-0.5772916165517267,False,False,5017
165,19.8,24.6,50.2,17.5,392.04,2520.0400000000004,306.25,993.96,346.5,1234.92,6,1,0,165,0.29671281927349075,-0.9549667548552551,-0.5667017562911184,0.8239230057575536,0.7856498550787148,-0.6186714032625029,False,False,4891
166,20.7,24.4,46.7,10.91,428.48999999999995,2180.8900000000003,119.02810000000001,966.69,225.837,1139.48,6,2,0,166,0.2802306751992159,-0.9599326896597447,-0.5380051715382992,0.8429415373547832,0.7526668275320086,-0.6584015846980485,False,False,5176
167,20.8,24.8,68.14,13.42,432.64000000000004,4643.0596000000005,180.0964,1417.3120000000001,279.136,1689.872,6,3,0,167,0.26366549272800704,-0.9646141756912435,-0.5086709438521042,0.8609610158889945,0.7176769136759622,-0.696376225596872,True,False,3764
168,21.6,25.0,72.85,9.3,466.56000000000006,5307.1224999999995,86.49000000000001,1573.56,200.88000000000002,1821.2499999999998,6,4,0,168,0.24702218048093552,-0.9690098257244062,-0.4787338401157883,0.8779600847008883,0.6807734094770164,-0.7324940716135787,False,False,4840
169,23.6,27.2,66.37,7.76,556.96,4404.976900000001,60.2176,1566.332,183.136,1805.2640000000001,6,5,1,169,0.23030567023061221,-0.9731183372332619,-0.4482293417404106,0.893918596519257,0.6420547132365636,-0.7666588193001591,False,False,5115
170,23.7,27.3,66.0,6.63,561.6899999999999,4356.0,43.9569,1564.2,157.131,1801.8,6,6,1,170,0.21352091543979612,-0.9769384927771817,-0.41719360261231697,0.9088176373395028,0.6016240632249223,-0.798779372886365,True,False,4740
171,21.0,24.8,73.88,10.11,441.0,5458.254399999999,102.21209999999999,1551.48,212.31,1832.224,6,0,0,171,0.19667288979357647,-0.980469160361632,-0.38566340624360745,0.9226395488404875,0.5595892624101764,-0.828770087174504,True,False,4005
172,22.9,26.9,76.27,11.12,524.41,5817.112899999999,123.65439999999998,1746.5829999999999,254.64799999999997,2051.663,6,1,0,172,0.1797665857255624,-0.9837092937736097,-0.35367612217637207,0.935367949313148,0.5160623910158538,-0.8565509959010029,True,False,4833
173,25.1,29.7,70.04,11.2,630.0100000000001,4905.601600000001,125.43999999999998,1758.0040000000004,281.12,2080.188,6,2,0,173,0.16280701293851715,-0.986657932891657,-0.32126966169236515,0.9469877530760751,0.4711595076738632,-0.882048024955854,False,False,4504
174,24.9,29.7,69.63,15.52,620.0099999999999,4848.336899999999,240.8704,1733.7869999999998,386.448,2068.011,6,3,0,174,0.1457991969198751,-0.9893142039703663,-0.2884824328806098,0.9574851883550389,0.4250003399695548,-0.9051931898913971,True,False,4789
175,24.7,27.8,56.76,14.43,610.0899999999999,3221.6976,208.2249,1401.972,356.421,1577.9279999999999,6,4,0,175,0.12874817745258132,-0.99167731989929,-0.2553532951161881,0.9668478136052773,0.37770796520396555,-0.9259247771938496,False,False,4987
176,23.5,27.2,47.85,13.62,552.25,2289.6225,185.50439999999998,1124.4750000000001,320.07,1301.52,6,5,1,176,0.11165900712169512,-0.993746580436178,-0.22192151300416674,0.9750645322571945,0.3294084822245307,-0.9441875088341992,False,False,5198
177,22.9,26.9,50.82,6.14,524.41,2582.6724,37.6996,1163.778,140.606,1367.058,6,6,1,177,0.09453674981719912,-0.9955213724144752,-0.1882267098432439,0.9821256058680006,0.2802306751992165,-0.9599326896597444,False,False,5306
178,23.0,26.9,65.17,6.99,529.0,4247.128900000001,48.8601,1498.91,160.77,1753.0729999999999,6,0,0,178,0.07738647923346301,-0.9970011699250151,-0.154308820664281,0.9880226656636976,0.23030567023061246,-0.9731183372332619,True,False,4705
179,25.5,29.6,62.78,9.38,650.25,3941.3284000000003,87.98440000000001,1600.89,239.19000000000003,1858.288,6,1,0,179,0.06021327736579302,-0.9981855344718586,-0.12020804489935275,0.9927487224577402,0.1797665857255622,-0.9837092937736098,False,False,4645
180,24.9,27.7,49.29,17.02,620.0099999999999,2429.5041,289.68039999999996,1227.321,423.79799999999994,1365.3329999999999,6,2,0,180,0.04302223300453059,-0.99907411510223,-0.0859647987374467,0.9962981749346077,0.1287481774525807,-0.99167731989929,False,False,5223
181,23.6,26.9,42.98,12.05,556.96,1847.2803999999996,145.20250000000001,1014.328,284.38000000000005,1156.1619999999998,6,3,0,181,0.02581844022713308,-0.9996666485105112,-0.05161966722325418,0.9986668162884759,0.07738647923346281,-0.9970011699250151,False,False,5510
182,24.6,27.6,39.23,6.67,605.1600000000001,1538.9928999999997,44.4889,965.058,164.082,1082.748,7,4,0,182,0.008606996888688698,-0.9999629591162655,-0.01721335615583528,0.9998518392091162,0.02581844022713244,-0.9996666485105112,False,False,5363
183,25.3,28.4,44.01,7.48,640.09,1936.8800999999999,55.95040000000001,1113.453,189.24400000000003,1249.8839999999998,7,5,1,183,-0.008606996888688009,-0.9999629591162655,0.017213356155833904,0.9998518392091162,-0.025818440227131704,-0.9996666485105112,False,False,5116
184,24.4,28.4,67.57,14.88,595.3599999999999,4565.704899999999,221.41440000000003,1648.7079999999996,363.072,1918.9879999999996,7,6,1,184,-0.02581844022713239,-0.9996666485105112,0.0516196672232528,0.998666816288476,-0.07738647923346208,-0.9970011699250152,True,False,4646
185,24.8,28.3,63.15,5.3,615.0400000000001,3987.9224999999997,28.09,1566.1200000000001,131.44,1787.145,7,0,0,185,-0.04302223300453034,-0.99907411510223,0.08596479873744621,0.9962981749346078,-0.1287481774525817,-0.9916773198992899,True,False,6041
186,25.6,29.8,58.45,8.21,655.3600000000001,3416.4025,67.40410000000001,1496.3200000000002,210.17600000000004,1741.8100000000002,7,1,0,186,-0.060213277365792774,-0.9981855344718586,0.12020804489935226,0.9927487224577403,-0.17976658572556148,-0.9837092937736099,False,False,4662
187,24.5,29.3,73.59,9.74,600.25,5415.4881000000005,94.86760000000001,1802.9550000000002,238.63,2156.1870000000004,7,2,0,187,-0.07738647923346322,-0.9970011699250151,0.15430882066428142,0.9880226656636976,-0.23030567023061174,-0.973118337233262,False,False,4625
188,25.8,29.3,64.47,10.35,665.64,4156.3809,107.12249999999999,1663.326,267.03,1888.971,7,3,0,188,-0.09453674981719933,-0.9955213724144752,0.1882267098432443,0.9821256058680006,-0.28023067519921585,-0.9599326896597447,False,False,4592
189,24.1,28.5,75.03,14.63,580.8100000000001,5629.5009,214.03690000000003,1808.2230000000002,352.583,2138.355,7,4,0,189,-0.11165900712169444,-0.9937465804361781,0.2219215130041654,0.9750645322571948,-0.32940848222452995,-0.9441875088341994,True,False,4038
190,25.1,28.2,60.31,10.91,630.0100000000001,3637.2961000000005,119.02810000000001,1513.7810000000002,273.841,1700.742,7,5,1,190,-0.12874817745258066,-0.99167731989929,0.25535329511618676,0.9668478136052776,-0.3777079652039649,-0.9259247771938498,False,False,5334
191,25.6,29.5,57.25,11.93,655.3600000000001,3277.5625,142.32489999999999,1465.6000000000001,305.408,1688.875,7,6,1,191,-0.14579919691987442,-0.9893142039703664,0.28848243288060854,0.9574851883550394,-0.4250003399695525,-0.9051931898913982,False,False,4875
192,26.3,31.5,62.95,18.35,691.69,3962.7025000000003,336.7225,1655.585,482.6050000000001,1982.9250000000002,7,0,0,192,-0.16280701293851646,-0.9866579328916572,0.3212696616923639,0.9469877530760755,-0.47115950767386416,-0.8820480249558535,False,False,4082
193,27.6,32.0,55.36,13.02,761.7600000000001,3064.7296,169.5204,1527.9360000000001,359.35200000000003,1771.52,7,1,0,193,-0.17976658572556214,-0.9837092937736098,0.3536761221763716,0.9353679493131483,-0.5160623910158532,-0.8565509959010034,False,False,4256
194,25.6,29.5,62.54,9.5,655.3600000000001,3911.2516,90.25,1601.0240000000001,243.20000000000002,1844.93,7,2,0,194,-0.19667288979357622,-0.9804691603616321,0.38566340624360695,0.9226395488404876,-0.5595892624101757,-0.8287700871745043,False,False,4341
195,22.9,26.8,47.15,15.64,524.41,2223.1225,244.60960000000003,1079.735,358.156,1263.62,7,3,0,195,-0.2135209154397959,-0.9769384927771817,0.4171936026123165,0.908817637339503,-0.6016240632249218,-0.7987793728863655,False,False,5081
196,22.2,26.2,58.53,11.88,492.84,3425.7609,141.13440000000003,1299.366,263.736,1533.4859999999999,7,4,0,196,-0.23030567023061196,-0.973118337233262,0.4482293417404102,0.8939185965192572,-0.6420547132365644,-0.7666588193001584,False,False,5537
197,23.2,26.9,57.92,13.54,538.24,3354.7264,183.33159999999998,1343.744,314.128,1558.048,7,5,1,197,-0.24702218048093527,-0.9690098257244063,0.47873384011578785,0.8779600847008885,-0.6807734094770158,-0.7324940716135793,False,False,5918
198,24.5,28.5,59.81,15.93,600.25,3577.2361,253.76489999999998,1465.345,390.28499999999997,1704.585,7,6,1,198,-0.2636654927280072,-0.9646141756912435,0.5086709438521045,0.8609610158889943,-0.7176769136759616,-0.6963762255968725,False,False,5298
199,25.6,30.2,64.47,14.03,655.3600000000001,4156.3809,196.84089999999998,1650.432,359.168,1946.994,7,0,0,199,-0.2802306751992161,-0.9599326896597445,0.5380051715382995,0.8429415373547829,-0.7526668275320082,-0.6584015846980491,False,False,4453
200,26.8,32.4,64.39,8.49,718.24,4146.0721,72.0801,1725.652,227.532,2086.236,7,1,0,200,-0.2967128192734901,-0.9549667548552553,0.5667017562911173,0.8239230057575544,-0.7856498550787143,-0.6186714032625035,False,False,4538
201,26.5,32.3,70.0,7.4,702.25,4900.0,54.760000000000005,1855.0,196.10000000000002,2261.0,7,2,0,201,-0.3131070409358267,-0.9497178427914317,0.5947266869607636,0.8039279618328211,-0.8165380514459161,-0.5772916165517272,False,False,4329
202,28.4,36.3,68.43,14.43,806.56,4682.664900000001,208.2249,1943.412,409.81199999999995,2484.009,7,3,0,202,-0.3294084822245302,-0.9441875088341994,0.6220467484408676,0.7829801036770627,-0.8452490573530623,-0.5343725582809802,True,False,3782
203,29.8,37.0,57.46,8.65,888.0400000000001,3301.6516,74.8225,1712.308,257.77000000000004,2126.02,7,4,0,203,-0.3456123126707333,-0.9383773917408642,0.6486295610349815,0.7611042586607746,-0.871706318709322,-0.49002866642905885,False,False,3384
204,29.8,35.2,49.5,8.53,888.0400000000001,2450.25,72.76089999999999,1475.1000000000001,254.194,1742.4,7,5,1,204,-0.3617137307297674,-0.9322892131745134,0.6744436188329453,0.7383263540031066,-0.8958392907349091,-0.44437817810461283,False,False,3281
205,29.0,34.7,54.53,11.0,841.0,2973.5209,121.0,1581.3700000000001,319.0,1892.1910000000003,7,6,1,205,-0.37770796520396466,-0.9259247771938499,0.6994583270516468,0.7146733860429613,-0.9175836260593934,-0.39754281428255683,False,False,3601
206,25.5,31.0,74.95,5.9,650.25,5617.5025000000005,34.81,1911.2250000000001,150.45000000000002,2323.4500000000003,7,0,0,206,-0.39359027665646645,-0.9192859697186105,0.723644038295912,0.6901733882429724,-0.9368813462954312,-0.3496474552512293,False,False,3834
207,26.6,29.8,53.54,13.02,707.5600000000001,2866.5316,169.5204,1424.164,346.332,1595.492,7,1,0,207,-0.4093559588156211,-0.9123747579707274,0.7469720876965548,0.664855397964287,-0.9536809966304454,-0.30081980763566823,False,False,4593
208,26.8,29.5,39.89,11.93,718.24,1591.2121,142.32489999999999,1069.0520000000001,319.724,1176.755,7,2,0,208,-0.42500033996955394,-0.9051931898913975,0.7694148268839378,0.6387494220515272,-0.9679377830240641,-0.2511900638848198,False,False,4654
209,26.9,32.0,57.75,11.6,723.6099999999999,3335.0625,134.56,1553.475,312.03999999999996,1848.0,7,3,0,209,-0.4405187843504952,-0.8977433935342336,0.7909456567567776,0.6118864012687238,-0.97961369164549,-0.20089055513063553,False,False,4387
210,29.4,34.3,53.71,11.32,864.3599999999999,2884.7641,128.1424,1579.0739999999998,332.808,1842.253,7,4,0,210,-0.455906693508459,-0.8900275764346766,0.8115390590073613,0.584298173628368,-0.9886775902323404,-0.15005539834465284,False,False,3846
211,28.0,31.4,46.12,10.95,784.0,2127.0544,119.90249999999999,1291.36,306.59999999999997,1448.168,7,5,1,211,-0.47115950767386394,-0.8820480249558535,0.8311706263658081,0.5560174366570443,-0.9951053111006976,-0.09882013873287147,False,False,4469
212,28.0,31.5,47.6,10.71,784.0,2265.76,114.70410000000003,1332.8,299.88,1499.4,7,6,1,212,-0.4862727071086902,-0.8738071036110807,0.8498170915275279,0.527077708642372,-0.9988797155850336,-0.04732138832243168,False,False,4302
213,26.6,30.2,54.53,10.19,707.5600000000001,2973.5209,103.83609999999999,1450.498,271.054,1646.806,8,0,0,213,-0.5012418134457756,-0.8653072543632061,0.8674563547295968,0.49751328890718066,-0.9999907397361901,0.004303538296242688,False,False,4262
214,27.1,30.4,48.63,13.38,734.4100000000001,2364.8769,179.0244,1317.873,362.598,1478.352,8,1,0,214,-0.5160623910158526,-0.8565509959010037,0.8840675099433635,0.46735921715800244,-0.9984354211555644,0.05591699010060189,False,False,4841
215,25.0,29.0,65.09,8.81,625.0,4236.708100000001,77.6161,1627.25,220.25,1887.6100000000001,8,2,0,215,-0.5307300481619331,-0.8475409228928312,0.8996308696522431,0.43665123195606426,-0.9942179068939518,0.1073813466641637,True,False,3570
216,24.1,28.2,74.99,12.81,580.8100000000001,5623.500099999999,164.0961,1807.259,308.721,2114.718,8,3,0,216,-0.5452404385406507,-0.8382797052177745,0.9141279881853336,0.40542572835999774,-0.9873494423939866,0.1585593851031336,True,False,4578
217,24.1,27.8,62.45,12.01,580.8100000000001,3900.0025000000005,144.24009999999998,1505.045,289.44100000000003,1736.1100000000001,8,4,0,217,-0.5595892624101763,-0.828770087174504,0.9275416835791963,0.37371971479046967,-0.977848341505657,0.20931464596304777,False,False,4861
218,24.4,28.8,74.75,14.84,595.3599999999999,5587.5625,220.2256,1823.8999999999999,362.096,2152.8,8,5,1,218,-0.5737722679043243,-0.8190148866680802,0.9398560579418951,0.34157076916785645,-0.9657399376548551,0.25951179706979915,True,False,4292
219,25.4,30.8,74.54,13.1,645.16,5556.2116000000005,171.60999999999999,1893.316,332.73999999999995,2295.8320000000003,8,6,1,219,-0.5877852522924734,-0.8090169943749472,0.9510565162951538,0.30901699437494684,-0.9510565162951538,0.309016994374947,False,False,3782
220,26.4,30.2,58.62,12.49,696.9599999999999,3436.3043999999995,156.0001,1547.5679999999998,329.736,1770.3239999999998,8,0,0,220,-0.6016240632249227,-0.7987793728863648,0.9611297838723009,0.27609697309746845,-0.933837228822926,0.35769823883312357,False,False,4322
